index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,dt_smooth
23,2.5495097567963922,736777.6368055556,736777.6368055556,736777.6368055556,5.0,1.7681918866447774,76b7,0.5099019513592784,1521929869.0,1521929874.0,1521929871.5,-0.1,0.5,647331.6,647331.1,647331.35,4185801.1,4185803.6,4185802.35,4.5,5.0,4.75,1.6734,108949.0,-0.14285714285714285,0.5345238095238095,8.0,35.0
24,3.1622776601683795,736777.6368055556,736777.6368055556,736777.6368055556,5.0,1.892546881191539,76b7,0.6324555320336759,1521929874.0,1521929879.0,1521929876.5,-0.2,0.6,647331.1,647330.1,647330.6,4185803.6,4185806.6,4185805.1,5.0,4.5,4.75,1.6246,108928.0,-0.1773809523809524,0.5761904761904761,8.0,35.0
25,3.3541019662496847,736777.6368055556,736777.6375,736777.6371527778,5.0,2.0344439357957027,76b7,0.6708203932499369,1521929879.0,1521929884.0,1521929881.5,-0.3,0.6,647330.1,647328.6,647329.35,4185806.6,4185809.6,4185808.1,4.5,0.0,2.25,1.585,108944.0,-0.24166666666666667,0.5952380952380952,8.0,35.0
26,3.640054944640259,736777.6375,736777.6375,736777.6375,5.0,1.849095985800008,76b7,0.7280109889280518,1521929884.0,1521929889.0,1521929886.5,-0.2,0.7,647328.6,647327.6,647328.1,4185809.6,4185813.1,4185811.35,0.0,5.0,2.5,1.2283,108937.0,-0.33277310924369746,0.6390756302521008,8.0,45.0
27,3.605551275463989,736777.6375,736777.6375,736777.6375,5.0,2.1587989303424644,76b7,0.7211102550927978,1521929889.0,1521929894.0,1521929891.5,-0.4,0.6,647327.6,647325.6,647326.6,4185813.1,4185816.1,4185814.6,5.0,1.0,3.0,1.2283,108937.0,-0.38481675392670156,0.643979057591623,8.0,55.0
28,4.031128874149275,736777.6375,736777.6375,736777.6375,5.0,2.0899424410414196,76b7,0.8062257748298549,1521929894.0,1521929899.0,1521929896.5,-0.4,0.7,647325.6,647323.6,647324.6,4185816.1,4185819.6,4185817.85,1.0,4.5,2.75,1.1308,107093.0,-0.40481171548117156,0.6357740585774059,8.0,55.0
29,12.206555615733702,736777.6375,736777.6375,736777.6375,15.0,2.1815222911841055,76b7,0.8137703743822468,1521929899.0,1521929914.0,1521929906.5,-0.4666666666666667,0.6666666666666666,647323.6,647316.6,647320.1,4185819.6,4185829.6,4185824.6,4.5,5.0,4.75,1.0241,107356.0,-0.40608365019011405,0.6328897338403042,8.0,55.0
30,10.816653826391969,736777.6375,736777.6375,736777.6375,15.0,2.1587989303424644,76b7,0.7211102550927979,1521929914.0,1521929929.0,1521929921.5,-0.4,0.6,647316.6,647310.6,647313.6,4185829.6,4185838.6,4185834.1,5.0,2.0,3.5,1.3838,7438.0,-0.4032319391634981,0.6311787072243346,8.0,55.0
31,3.2015621187164243,736777.6375,736777.6375,736777.6375,5.0,2.2455372690184494,76b7,0.6403124237432849,1521929929.0,1521929934.0,1521929931.5,-0.4,0.5,647310.6,647308.6,647309.6,4185838.6,4185841.1,4185839.85,2.0,4.5,3.25,1.9507,7410.0,-0.4110787172011662,0.6341107871720116,8.0,75.0
32,3.640054944640259,736777.6375,736777.6375,736777.6375,5.0,1.849095985800008,76b7,0.7280109889280518,1521929934.0,1521929939.0,1521929936.5,-0.2,0.7,647308.6,647307.6,647308.1,4185841.1,4185844.6,4185842.85,4.5,1.5,3.0,1.9507,7433.0,-0.48441308531109684,0.6518922386144965,8.0,80.0
33,3.8078865529319543,736777.6375,736777.6381944445,736777.6378472222,5.0,1.9756881130799802,76b7,0.7615773105863909,1521929939.0,1521929944.0,1521929941.5,-0.3,0.7,647307.6,647306.1,647306.85,4185844.6,4185848.1,4185846.35,1.5,0.5,1.0,1.9507,7433.0,-0.48845413726747916,0.6230275817831944,8.0,75.0
