Fish,ID,Node_count,X,Y,Z,Sec,Error,dt,uSecs
284,7b2b,4,647418.1,4185753.6,3,1521928324,0.000157,3/24/2018 14:52,392717
284,7b2b,3,647406.1,4185758.1,3.5,1521928334,8.00E-06,3/24/2018 14:52,510506
284,7b2b,3,647442.6,4185765.1,4,1521928339,4.00E-06,3/24/2018 14:52,567511
284,7b2b,5,647413.6,4185754.1,4.5,1521928354,0.000286,3/24/2018 14:52,747878
284,7b2b,3,647490.6,4185740.6,3,1521928364,0.000109,3/24/2018 14:52,865997
284,7b2b,3,647410.1,4185753.6,5,1521928375,0.000125,3/24/2018 14:52,24806
284,7b2b,3,647355.6,4185762.6,4,1521928380,7.00E-06,3/24/2018 14:53,83909
284,7b2b,3,647405.1,4185753.6,1.5,1521928390,3.00E-06,3/24/2018 14:53,168520
284,7b2b,4,647418.1,4185751.1,1.5,1521928395,0.00022,3/24/2018 14:53,264494
284,7b2b,3,647418.1,4185752.1,5,1521928400,6.00E-06,3/24/2018 14:53,289576
284,7b2b,3,647491.6,4185688.6,1,1521928410,0.000198,3/24/2018 14:53,406579
284,7b2b,4,647415.6,4185750.6,1,1521928415,0.000167,3/24/2018 14:53,466473
284,7b2b,4,647397.6,4185755.6,1,1521928420,0.00029,3/24/2018 14:53,527260
284,7b2b,6,647418.1,4185749.1,1,1521928425,0.000483,3/24/2018 14:53,589568
284,7b2b,4,647438.1,4185744.1,1.5,1521928440,0.000109,3/24/2018 14:54,773421
284,7b2b,3,647422.6,4185750.1,3,1521928445,1.10E-05,3/24/2018 14:54,832963
284,7b2b,3,647419.1,4185750.6,5,1521928466,4.40E-05,3/24/2018 14:54,112546
284,7b2b,3,647417.1,4185750.1,3.5,1521928471,1.90E-05,3/24/2018 14:54,135192
284,7b2b,5,647418.6,4185750.1,2.5,1521928476,0.000313,3/24/2018 14:54,192576
284,7b2b,3,647355.1,4185766.1,0,1521928481,1.60E-05,3/24/2018 14:54,288743
284,7b2b,4,647396.6,4185756.6,2,1521928486,0.000286,3/24/2018 14:54,315877
284,7b2b,5,647432.1,4185744.6,5,1521928491,0.000394,3/24/2018 14:54,411685
284,7b2b,3,647417.1,4185749.1,1,1521928496,6.00E-06,3/24/2018 14:54,439561
284,7b2b,4,647417.6,4185749.1,4,1521928501,0.000198,3/24/2018 14:55,501673
284,7b2b,6,647419.1,4185749.1,5,1521928521,0.000299,3/24/2018 14:55,755053
284,7b2b,3,647416.1,4185750.6,0,1521928526,3.00E-06,3/24/2018 14:55,853106
284,7b2b,4,647421.6,4185748.6,0,1521928531,0.000123,3/24/2018 14:55,882112
284,7b2b,3,647311.6,4185726.1,3.5,1521928547,6.90E-05,3/24/2018 14:55,105778
284,7b2b,3,647461.6,4185730.6,4.5,1521928552,2.00E-06,3/24/2018 14:55,185034
284,7b2b,3,647416.6,4185751.6,1.5,1521928572,1.10E-05,3/24/2018 14:56,383697
284,7b2b,4,647425.1,4185749.1,3.5,1521928577,0.000374,3/24/2018 14:56,479397
284,7b2b,6,647419.1,4185751.1,5,1521928582,0.000701,3/24/2018 14:56,541760
284,7b2b,6,647420.1,4185751.1,5,1521928587,0.000506,3/24/2018 14:56,571624
284,7b2b,5,647419.1,4185750.1,2.5,1521928592,0.000313,3/24/2018 14:56,636558
284,7b2b,3,647405.6,4185747.1,1.5,1521928597,9.00E-06,3/24/2018 14:56,737189
284,7b2b,4,647416.1,4185749.6,0,1521928602,0.000184,3/24/2018 14:56,803547
284,7b2b,5,647417.1,4185750.1,4,1521928612,0.000202,3/24/2018 14:56,886270
284,7b2b,4,647411.6,4185751.1,1.5,1521928617,0.000196,3/24/2018 14:56,944940
284,7b2b,4,647425.6,4185747.6,3.5,1521928628,0.000515,3/24/2018 14:57,64901
284,7b2b,5,647420.6,4185748.1,5,1521928638,0.000613,3/24/2018 14:57,222173
284,7b2b,6,647427.1,4185746.1,1.5,1521928643,0.000874,3/24/2018 14:57,247312
284,7b2b,5,647434.6,4185742.6,5,1521928648,0.000452,3/24/2018 14:57,342701
284,7b2b,6,647415.6,4185748.6,0,1521928653,0.000499,3/24/2018 14:57,366154
284,7b2b,3,647414.1,4185748.6,2,1521928663,0.000159,3/24/2018 14:57,482418
284,7b2b,7,647423.6,4185746.6,5,1521928673,0.000587,3/24/2018 14:57,602230
284,7b2b,4,647416.1,4185748.1,1.5,1521928678,0.000342,3/24/2018 14:57,663718
284,7b2b,3,647430.6,4185744.6,2.5,1521928683,4.00E-06,3/24/2018 14:58,724475
284,7b2b,3,647419.1,4185747.1,3.5,1521928688,3.20E-05,3/24/2018 14:58,820100
284,7b2b,5,647417.6,4185746.6,2,1521928693,0.00042,3/24/2018 14:58,848587
284,7b2b,4,647421.6,4185745.6,1.5,1521928698,0.000382,3/24/2018 14:58,908039
284,7b2b,4,647422.6,4185746.6,3.5,1521928703,0.000286,3/24/2018 14:58,967731
284,7b2b,3,647419.6,4185747.1,5,1521928719,5.00E-05,3/24/2018 14:58,146227
284,7b2b,3,647409.1,4185745.1,3.5,1521928724,1.30E-05,3/24/2018 14:58,237140
284,7b2b,6,647419.6,4185747.1,4,1521928729,0.000893,3/24/2018 14:58,259822
284,7b2b,4,647422.6,4185747.1,3,1521928734,0.000324,3/24/2018 14:58,317695
284,7b2b,4,647424.6,4185744.1,5,1521928739,0.000609,3/24/2018 14:58,429732
284,7b2b,4,647422.6,4185746.6,1.5,1521928744,0.000302,3/24/2018 14:59,438697
284,7b2b,5,647419.6,4185746.6,5,1521928749,0.000858,3/24/2018 14:59,530717
284,7b2b,5,647420.1,4185746.6,4.5,1521928754,0.000471,3/24/2018 14:59,556415
284,7b2b,4,647422.1,4185746.6,5,1521928759,9.40E-05,3/24/2018 14:59,614826
284,7b2b,4,647418.1,4185746.6,2,1521928784,0.000202,3/24/2018 14:59,915273
284,7b2b,5,647421.6,4185746.6,5,1521928790,0.000661,3/24/2018 14:59,10672
284,7b2b,4,647421.6,4185747.6,3.5,1521928795,0.000313,3/24/2018 14:59,73089
284,7b2b,4,647425.6,4185744.6,5,1521928805,0.000628,3/24/2018 15:00,214598
284,7b2b,4,647421.6,4185747.1,5,1521928810,0.000586,3/24/2018 15:00,256196
284,7b2b,3,647410.1,4185744.6,2.5,1521928815,5.00E-06,3/24/2018 15:00,318502
284,7b2b,3,647428.1,4185746.6,3.5,1521928820,3.10E-05,3/24/2018 15:00,379277
284,7b2b,3,647422.1,4185745.6,1,1521928835,5.50E-05,3/24/2018 15:00,532263
284,7b2b,5,647424.1,4185744.1,5,1521928850,0.000612,3/24/2018 15:00,757027
284,7b2b,6,647426.6,4185743.6,5,1521928855,0.000765,3/24/2018 15:00,786017
284,7b2b,5,647424.1,4185744.6,5,1521928860,0.00058,3/24/2018 15:01,843996
284,7b2b,4,647439.6,4185737.6,5,1521928870,0.000344,3/24/2018 15:01,989797
284,7b2b,7,647425.1,4185744.6,1.5,1521928876,0.001018,3/24/2018 15:01,9944
284,7b2b,5,647429.1,4185742.1,1.5,1521928891,0.000747,3/24/2018 15:01,175182
284,7b2b,5,647413.6,4185748.1,1,1521928896,0.000337,3/24/2018 15:01,232239
284,7b2b,5,647420.6,4185744.1,5,1521928901,0.000474,3/24/2018 15:01,320372
284,7b2b,3,647459.6,4185732.6,4,1521928906,1.00E-06,3/24/2018 15:01,345383
284,7b2b,3,647422.1,4185744.6,0.5,1521928921,9.00E-05,3/24/2018 15:02,515431
284,7b2b,4,647411.6,4185749.6,5,1521928936,0.000288,3/24/2018 15:02,722154
284,7b2b,6,647425.1,4185745.1,2.5,1521928941,0.006671,3/24/2018 15:02,744729
284,7b2b,5,647415.6,4185747.1,3.5,1521928946,0.000325,3/24/2018 15:02,807815
284,7b2b,5,647425.1,4185744.6,0,1521928951,0.00031,3/24/2018 15:02,867531
284,7b2b,3,647477.6,4185729.1,3.5,1521928956,1.00E-06,3/24/2018 15:02,928970
284,7b2b,4,647414.1,4185747.6,4,1521928961,1.60E-05,3/24/2018 15:02,992910
284,7b2b,3,647474.6,4185729.6,2.5,1521928967,1.00E-06,3/24/2018 15:02,55276
284,7b2b,3,647422.1,4185745.1,5,1521928972,4.20E-05,3/24/2018 15:02,117142
284,7b2b,3,647458.1,4185733.6,2.5,1521928977,0,3/24/2018 15:02,213989
284,7b2b,3,647443.6,4185736.6,0,1521928982,5.00E-06,3/24/2018 15:03,274758
284,7b2b,5,647422.1,4185744.6,0,1521928992,0.00044,3/24/2018 15:03,391712
284,7b2b,5,647422.6,4185744.6,0.5,1521929002,0.000437,3/24/2018 15:03,482667
284,7b2b,3,647473.6,4185730.1,4,1521929007,3.00E-06,3/24/2018 15:03,543598
284,7b2b,4,647415.1,4185747.1,0.5,1521929012,0.000324,3/24/2018 15:03,659076
284,7b2b,3,647491.1,4185698.1,1.5,1521929017,1.00E-06,3/24/2018 15:03,666400
284,7b2b,5,647418.1,4185745.1,4.5,1521929032,0.000403,3/24/2018 15:03,851318
284,7b2b,3,647421.6,4185744.6,0,1521929037,3.00E-06,3/24/2018 15:03,915392
284,7b2b,6,647422.1,4185745.1,4.5,1521929048,0.000633,3/24/2018 15:04,43297
284,7b2b,6,647425.1,4185744.1,5,1521929053,0.000672,3/24/2018 15:04,105548
284,7b2b,4,647426.6,4185742.6,5,1521929063,0.000562,3/24/2018 15:04,282864
284,7b2b,6,647416.6,4185747.1,2,1521929073,0.000552,3/24/2018 15:04,355389
284,7b2b,3,647426.1,4185745.1,0,1521929078,7.20E-05,3/24/2018 15:04,417308
284,7b2b,3,647422.6,4185745.1,3,1521929083,6.10E-05,3/24/2018 15:04,510878
284,7b2b,4,647422.6,4185744.6,1,1521929088,0.000264,3/24/2018 15:04,540633
284,7b2b,3,647425.6,4185744.1,2.5,1521929103,5.00E-06,3/24/2018 15:05,726957
284,7b2b,3,647423.1,4185743.6,0,1521929113,9.60E-05,3/24/2018 15:05,855308
284,7b2b,3,647478.1,4185728.1,2.5,1521929118,1.00E-06,3/24/2018 15:05,919119
284,7b2b,6,647423.1,4185744.1,5,1521929123,0.000701,3/24/2018 15:05,982175
284,7b2b,3,647420.1,4185742.6,0,1521929139,0.00012,3/24/2018 15:05,201178
284,7b2b,3,647424.1,4185742.6,4.5,1521929159,1.00E-05,3/24/2018 15:05,417482
284,7b2b,4,647428.1,4185742.1,0,1521929164,0.000239,3/24/2018 15:06,509241
284,7b2b,3,647424.6,4185742.1,0,1521929174,1.00E-05,3/24/2018 15:06,596126
284,7b2b,3,647433.6,4185739.1,4.5,1521929184,5.00E-06,3/24/2018 15:06,715710
284,7b2b,3,647425.6,4185741.6,4.5,1521929189,2.10E-05,3/24/2018 15:06,772903
284,7b2b,3,647426.1,4185741.1,5,1521929199,3.80E-05,3/24/2018 15:06,888853
284,7b2b,4,647426.1,4185740.6,0.5,1521929204,0.000333,3/24/2018 15:06,948167
284,7b2b,4,647429.6,4185740.6,3.5,1521929215,8.90E-05,3/24/2018 15:06,69326
284,7b2b,3,647426.6,4185740.6,1,1521929220,1.50E-05,3/24/2018 15:07,127930
284,7b2b,4,647427.1,4185740.6,4.5,1521929225,0.000125,3/24/2018 15:07,186663
284,7b2b,5,647428.6,4185740.1,3.5,1521929235,0.000709,3/24/2018 15:07,336283
284,7b2b,4,647431.6,4185739.1,3,1521929240,6.80E-05,3/24/2018 15:07,368279
284,7b2b,3,647463.1,4185726.1,1,1521929250,4.00E-06,3/24/2018 15:07,490454
284,7b2b,3,647434.6,4185736.1,0,1521929255,2.90E-05,3/24/2018 15:07,551958
284,7b2b,4,647425.1,4185737.1,2,1521929280,0.000187,3/24/2018 15:08,854900
284,7b2b,4,647431.1,4185736.6,2,1521929301,0.000269,3/24/2018 15:08,103599
284,7b2b,3,647406.1,4185747.1,4.5,1521929311,1.70E-05,3/24/2018 15:08,230743
284,7b2b,6,647432.6,4185733.6,2.5,1521929336,0.000542,3/24/2018 15:08,544176
284,7b2b,5,647434.6,4185733.1,5,1521929341,0.000578,3/24/2018 15:09,632214
284,7b2b,5,647433.1,4185733.1,5,1521929346,0.000499,3/24/2018 15:09,667183
284,7b2b,3,647433.1,4185732.6,4,1521929356,8.00E-06,3/24/2018 15:09,786398
284,7b2b,3,647431.1,4185734.1,0,1521929361,1.00E-06,3/24/2018 15:09,845134
284,7b2b,4,647435.6,4185732.1,3,1521929371,6.30E-05,3/24/2018 15:09,964809
284,7b2b,4,647434.6,4185733.1,4,1521929377,0.000479,3/24/2018 15:09,24088
284,7b2b,4,647436.1,4185732.1,1,1521929382,0.000478,3/24/2018 15:09,83199
284,7b2b,4,647435.1,4185732.6,3.5,1521929387,0.000476,3/24/2018 15:09,141229
284,7b2b,5,647434.1,4185732.1,5,1521929392,0.000149,3/24/2018 15:09,200969
284,7b2b,4,647434.6,4185732.1,4,1521929397,0.000457,3/24/2018 15:09,286553
284,7b2b,4,647460.6,4185721.6,5,1521929402,8.60E-05,3/24/2018 15:10,320648
284,7b2b,3,647434.1,4185733.1,2.5,1521929407,1.30E-05,3/24/2018 15:10,413424
284,7b2b,4,647433.6,4185731.6,2,1521929417,0.000418,3/24/2018 15:10,501157
284,7b2b,4,647434.6,4185731.1,5,1521929422,0.000105,3/24/2018 15:10,563110
284,7b2b,4,647436.6,4185730.1,4,1521929427,0.000198,3/24/2018 15:10,624639
284,7b2b,4,647435.6,4185730.1,1,1521929432,0.000434,3/24/2018 15:10,684081
284,7b2b,4,647435.6,4185730.1,3.5,1521929437,0.000193,3/24/2018 15:10,743169
284,7b2b,3,647484.1,4185709.6,2,1521929442,0.00023,3/24/2018 15:10,802721
284,7b2b,5,647437.6,4185729.6,3,1521929447,0.000557,3/24/2018 15:10,861251
284,7b2b,3,647436.1,4185729.6,0,1521929457,5.40E-05,3/24/2018 15:10,976323
284,7b2b,3,647413.6,4185740.6,1.5,1521929473,0.000111,3/24/2018 15:11,157178
284,7b2b,4,647438.6,4185729.1,4,1521929478,0.000463,3/24/2018 15:11,216856
284,7b2b,3,647492.1,4185685.6,2,1521929483,0.000381,3/24/2018 15:11,277572
284,7b2b,6,647440.1,4185729.1,1.5,1521929488,0.000611,3/24/2018 15:11,337496
284,7b2b,6,647437.1,4185729.6,5,1521929493,0.000673,3/24/2018 15:11,398000
284,7b2b,4,647438.1,4185729.1,4.5,1521929498,0.000195,3/24/2018 15:11,458539
284,7b2b,4,647436.6,4185729.1,2,1521929503,0.000401,3/24/2018 15:11,520560
284,7b2b,5,647441.1,4185727.1,2,1521929508,0.000601,3/24/2018 15:11,583552
284,7b2b,3,647437.1,4185728.1,3,1521929523,1.00E-05,3/24/2018 15:12,762527
284,7b2b,3,647437.1,4185727.6,1.5,1521929544,1.40E-05,3/24/2018 15:12,2751
284,7b2b,3,647438.6,4185727.6,4.5,1521929549,3.60E-05,3/24/2018 15:12,60207
284,7b2b,5,647439.1,4185727.1,5,1521929559,0.000478,3/24/2018 15:12,175879
284,7b2b,7,647439.1,4185727.6,1,1521929564,0.001014,3/24/2018 15:12,231022
284,7b2b,3,647426.1,4185727.6,3,1521929569,6.00E-05,3/24/2018 15:12,309748
284,7b2b,5,647439.6,4185726.6,4.5,1521929574,0.00012,3/24/2018 15:12,348114
284,7b2b,3,647442.6,4185722.6,5,1521929594,4.00E-06,3/24/2018 15:13,624902
284,7b2b,3,647438.6,4185725.6,3.5,1521929614,9.00E-06,3/24/2018 15:13,836165
284,7b2b,4,647439.1,4185725.6,5,1521929624,5.20E-05,3/24/2018 15:13,956196
284,7b2b,5,647441.1,4185724.6,1.5,1521929630,0.000521,3/24/2018 15:13,17555
284,7b2b,4,647440.6,4185724.1,0,1521929640,0.00019,3/24/2018 15:14,139779
284,7b2b,4,647439.6,4185724.1,2.5,1521929655,0.000185,3/24/2018 15:14,318801
284,7b2b,4,647440.1,4185723.6,0,1521929660,0.000186,3/24/2018 15:14,382003
284,7b2b,5,647441.1,4185723.6,1,1521929665,0.000538,3/24/2018 15:14,445441
284,7b2b,3,647440.6,4185725.1,4,1521929675,8.00E-06,3/24/2018 15:14,573044
284,7b2b,3,647442.1,4185723.1,4.5,1521929680,2.00E-06,3/24/2018 15:14,637133
284,7b2b,3,647438.6,4185724.1,2,1521929690,1.10E-05,3/24/2018 15:14,761189
284,7b2b,3,647441.1,4185724.1,0,1521929705,6.50E-05,3/24/2018 15:15,973326
284,7b2b,4,647438.6,4185724.6,1,1521929711,0.000414,3/24/2018 15:15,14590
284,7b2b,4,647461.6,4185713.6,1.5,1521929716,0.000238,3/24/2018 15:15,74186
284,7b2b,3,647439.6,4185724.1,5,1521929721,4.00E-05,3/24/2018 15:15,131666
284,7b2b,4,647434.6,4185724.1,5,1521929726,8.10E-05,3/24/2018 15:15,210344
284,7b2b,4,647440.1,4185724.1,4,1521929731,0.000196,3/24/2018 15:15,245046
284,7b2b,5,647442.1,4185723.6,1,1521929736,0.000542,3/24/2018 15:15,300783
284,7b2b,6,647441.6,4185724.1,2.5,1521929741,0.000556,3/24/2018 15:15,358277
284,7b2b,4,647440.6,4185724.6,4.5,1521929746,0.000194,3/24/2018 15:15,414998
284,7b2b,4,647439.1,4185725.1,4.5,1521929751,0.000186,3/24/2018 15:15,471498
284,7b2b,3,647439.1,4185725.1,4,1521929756,8.00E-06,3/24/2018 15:15,531128
284,7b2b,4,647441.1,4185724.6,5,1521929766,0.000195,3/24/2018 15:16,648820
284,7b2b,3,647488.6,4185810.1,4.5,1521929771,2.00E-06,3/24/2018 15:16,709175
284,7b2b,3,647491.6,4185700.1,1,1521929776,0.000128,3/24/2018 15:16,767523
284,7b2b,3,647472.6,4185716.6,2,1521929781,7.90E-05,3/24/2018 15:16,825223
284,7b2b,3,647487.6,4185809.6,3,1521929791,3.00E-06,3/24/2018 15:16,941123
284,7b2b,3,647468.1,4185718.1,1,1521929807,0.000103,3/24/2018 15:16,115781
284,7b2b,3,647446.6,4185720.6,3,1521929812,4.00E-06,3/24/2018 15:16,177417
284,7b2b,3,647432.6,4185724.6,0,1521929817,4.90E-05,3/24/2018 15:16,257410
284,7b2b,6,647442.1,4185723.1,1.5,1521929822,0.000548,3/24/2018 15:17,294695
284,7b2b,3,647445.1,4185719.1,2,1521929827,9.00E-06,3/24/2018 15:17,384954
284,7b2b,5,647441.6,4185723.1,1,1521929832,0.00055,3/24/2018 15:17,411752
284,7b2b,5,647443.1,4185722.6,1,1521929837,0.00055,3/24/2018 15:17,471670
284,7b2b,3,647488.1,4185811.6,4.5,1521929842,0,3/24/2018 15:17,530983
284,7b2b,4,647442.1,4185722.6,2.5,1521929867,0.000202,3/24/2018 15:17,818521
284,7b2b,3,647440.6,4185722.6,0,1521929872,1.00E-05,3/24/2018 15:17,873965
284,7b2b,3,647440.1,4185722.6,1,1521929877,3.40E-05,3/24/2018 15:17,930101
284,7b2b,3,647440.1,4185722.6,2,1521929882,4.50E-05,3/24/2018 15:18,986357
284,7b2b,4,647445.1,4185721.6,1.5,1521929888,0.000315,3/24/2018 15:18,40342
284,7b2b,4,647442.6,4185721.1,3.5,1521929908,0.000443,3/24/2018 15:18,258039
284,7b2b,4,647443.1,4185720.1,3.5,1521929918,0.000198,3/24/2018 15:18,368641
284,7b2b,5,647443.6,4185719.6,4.5,1521929928,0.000231,3/24/2018 15:18,487028
284,7b2b,5,647445.6,4185719.1,3.5,1521929938,0.000554,3/24/2018 15:18,606441
284,7b2b,4,647443.1,4185719.6,5,1521929943,2.90E-05,3/24/2018 15:19,662716
284,7b2b,3,647443.6,4185719.1,0,1521929953,4.10E-05,3/24/2018 15:19,777715
284,7b2b,3,647448.6,4185717.6,5,1521929963,2.50E-05,3/24/2018 15:19,892779
284,7b2b,4,647444.1,4185718.6,1,1521929968,0.000437,3/24/2018 15:19,952088
284,7b2b,3,647423.1,4185731.6,1.5,1521929974,0.000308,3/24/2018 15:19,8007
284,7b2b,4,647462.6,4185708.1,3.5,1521929979,0.000235,3/24/2018 15:19,65161
284,7b2b,4,647444.6,4185717.6,3,1521929984,0.000203,3/24/2018 15:19,123955
284,7b2b,3,647444.1,4185717.6,2.5,1521929989,1.20E-05,3/24/2018 15:19,183096
284,7b2b,4,647471.6,4185703.1,1.5,1521929994,0.000231,3/24/2018 15:19,242347
284,7b2b,3,647434.1,4185718.1,1,1521929999,1.70E-05,3/24/2018 15:19,320566
284,7b2b,5,647448.6,4185715.6,3.5,1521930004,0.000562,3/24/2018 15:20,359005
284,7b2b,3,647437.6,4185717.1,5,1521930014,1.50E-05,3/24/2018 15:20,491610
284,7b2b,3,647464.1,4185706.1,4,1521930019,4.00E-06,3/24/2018 15:20,530826
284,7b2b,4,647446.1,4185715.6,0,1521930024,0.000213,3/24/2018 15:20,589265
284,7b2b,5,647449.6,4185714.1,0.5,1521930049,0.000572,3/24/2018 15:20,884176
284,7b2b,4,647447.1,4185714.6,5,1521930054,0.000218,3/24/2018 15:20,941502
284,7b2b,3,647473.6,4185705.6,5,1521930059,8.00E-06,3/24/2018 15:20,998233
284,7b2b,3,647467.1,4185703.6,3.5,1521930065,2.00E-06,3/24/2018 15:21,55852
284,7b2b,6,647439.1,4185728.1,2,1521930130,0.000588,3/24/2018 15:22,776572
284,7b2b,4,647426.1,4185735.6,3,1521930171,0.00042,3/24/2018 15:22,235100
284,7b2b,5,647426.1,4185735.6,1.5,1521930176,0.000547,3/24/2018 15:22,296947
284,7b2b,4,647424.6,4185736.1,2,1521930181,4.00E-04,3/24/2018 15:23,356193
284,7b2b,3,647424.1,4185736.1,0,1521930186,9.90E-05,3/24/2018 15:23,413366
284,7b2b,4,647436.1,4185730.6,2.5,1521930191,0.000207,3/24/2018 15:23,469919
284,7b2b,3,647410.1,4185742.1,0.5,1521930206,5.00E-06,3/24/2018 15:23,636071
284,7b2b,4,647414.1,4185739.6,2,1521930221,0.000447,3/24/2018 15:23,810444
284,7b2b,4,647409.1,4185743.1,3,1521930231,0.000104,3/24/2018 15:23,923469
284,7b2b,3,647439.6,4185717.6,4.5,1521930236,1.00E-06,3/24/2018 15:23,978131
284,7b2b,3,647407.6,4185741.1,3,1521930247,1.60E-05,3/24/2018 15:24,119776
284,7b2b,4,647395.1,4185748.1,3,1521930257,0.000585,3/24/2018 15:24,203346
284,7b2b,3,647393.1,4185749.1,4,1521930262,4.10E-05,3/24/2018 15:24,261392
284,7b2b,4,647388.1,4185751.6,4,1521930267,0.000188,3/24/2018 15:24,350554
284,7b2b,4,647388.1,4185750.1,4.5,1521930272,0.000174,3/24/2018 15:24,384483
284,7b2b,3,647385.1,4185751.6,5,1521930277,8.80E-05,3/24/2018 15:24,445817
284,7b2b,4,647375.6,4185757.1,5,1521930287,0.000191,3/24/2018 15:24,607845
284,7b2b,4,647372.1,4185757.6,5,1521930297,0.000202,3/24/2018 15:24,727068
284,7b2b,4,647370.1,4185758.1,2,1521930302,0.00019,3/24/2018 15:25,789500
284,7b2b,5,647367.1,4185759.6,5,1521930307,0.000221,3/24/2018 15:25,851346
284,7b2b,5,647367.6,4185759.1,5,1521930312,0.000396,3/24/2018 15:25,905066
284,7b2b,3,647365.1,4185759.6,1,1521930317,0.000167,3/24/2018 15:25,966827
284,7b2b,7,647363.6,4185760.1,0,1521930323,0.000603,3/24/2018 15:25,13788
284,7b2b,6,647361.1,4185761.6,5,1521930328,0.000581,3/24/2018 15:25,88311
284,7b2b,6,647359.6,4185761.6,5,1521930333,0.000714,3/24/2018 15:25,135818
284,7b2b,7,647358.1,4185763.6,4,1521930338,0.000788,3/24/2018 15:25,183303
284,7b2b,6,647355.6,4185763.6,5,1521930343,0.000395,3/24/2018 15:25,259504
284,7b2b,4,647354.1,4185765.6,0,1521930348,0.00025,3/24/2018 15:25,333273
284,7b2b,6,647352.1,4185766.1,0,1521930353,0.000662,3/24/2018 15:25,388854
284,7b2b,5,647350.6,4185768.1,4,1521930358,0.00055,3/24/2018 15:25,432312
284,7b2b,6,647348.1,4185768.6,5,1521930363,0.000805,3/24/2018 15:26,516980
284,7b2b,6,647345.6,4185769.1,5,1521930368,0.000489,3/24/2018 15:26,579138
284,7b2b,3,647342.6,4185770.6,1.5,1521930373,1.60E-05,3/24/2018 15:26,639544
284,7b2b,5,647341.6,4185770.6,5,1521930378,0.000524,3/24/2018 15:26,677356
284,7b2b,4,647339.1,4185771.1,1.5,1521930383,0.000255,3/24/2018 15:26,769156
284,7b2b,4,647344.6,4185767.1,5,1521930434,0.00035,3/24/2018 15:27,377222
284,7b2b,3,647321.1,4185801.6,0,1521930454,0.000213,3/24/2018 15:27,625784
284,7b2b,3,647315.6,4185811.1,1.5,1521930474,1.70E-05,3/24/2018 15:27,854591
284,7b2b,5,647311.1,4185822.1,5,1521930500,0.000547,3/24/2018 15:28,126815
284,7b2b,4,647309.6,4185823.6,0,1521930505,0.000416,3/24/2018 15:28,197501
284,7b2b,4,647309.6,4185825.6,0,1521930510,0.000117,3/24/2018 15:28,257836
284,7b2b,4,647308.6,4185827.1,0,1521930515,0.000256,3/24/2018 15:28,324351
284,7b2b,4,647307.6,4185828.6,1.5,1521930520,0.000233,3/24/2018 15:28,351135
284,7b2b,6,647306.6,4185830.1,5,1521930525,9.20E-05,3/24/2018 15:28,423096
284,7b2b,7,647305.6,4185832.1,2,1521930530,0.000636,3/24/2018 15:28,469220
284,7b2b,7,647305.1,4185833.6,1.5,1521930535,0.000665,3/24/2018 15:28,525383
284,7b2b,6,647305.1,4185836.1,5,1521930540,0.000427,3/24/2018 15:29,599567
284,7b2b,4,647304.1,4185837.6,0.5,1521930545,7.90E-05,3/24/2018 15:29,647885
284,7b2b,3,647303.6,4185839.6,0,1521930550,0.00012,3/24/2018 15:29,735233
284,7b2b,6,647301.6,4185842.6,1.5,1521930560,0.000922,3/24/2018 15:29,813234
284,7b2b,5,647301.1,4185845.1,0,1521930565,8.30E-05,3/24/2018 15:29,878901
284,7b2b,3,647286.6,4185811.1,2,1521930570,6.50E-05,3/24/2018 15:29,924043
284,7b2b,6,647299.6,4185851.1,5,1521930581,0.000493,3/24/2018 15:29,30386
284,7b2b,5,647299.1,4185852.6,5,1521930586,0.000235,3/24/2018 15:29,106454
284,7b2b,9,647299.1,4185855.1,1.5,1521930591,0.001046,3/24/2018 15:29,141698
284,7b2b,3,647298.6,4185857.6,4.5,1521930596,4.50E-05,3/24/2018 15:29,245020
284,7b2b,8,647298.1,4185859.1,2,1521930601,0.000463,3/24/2018 15:30,253726
284,7b2b,4,647297.6,4185861.1,5,1521930606,0.000105,3/24/2018 15:30,349291
284,7b2b,5,647297.6,4185862.6,1.5,1521930611,0.000157,3/24/2018 15:30,367044
284,7b2b,8,647298.1,4185864.6,3.5,1521930616,0.000853,3/24/2018 15:30,422700
284,7b2b,8,647297.6,4185866.1,1.5,1521930621,0.000801,3/24/2018 15:30,479306
284,7b2b,6,647297.6,4185869.1,4.5,1521930626,0.000592,3/24/2018 15:30,533225
284,7b2b,5,647297.1,4185871.1,4.5,1521930631,0.00016,3/24/2018 15:30,589827
284,7b2b,7,647297.1,4185873.1,4.5,1521930636,0.000414,3/24/2018 15:30,645420
284,7b2b,7,647297.1,4185874.1,4,1521930641,0.00054,3/24/2018 15:30,700529
284,7b2b,5,647298.1,4185877.1,5,1521930651,0.000289,3/24/2018 15:30,857365
284,7b2b,5,647299.6,4185878.1,4.5,1521930656,8.80E-05,3/24/2018 15:30,871882
284,7b2b,5,647300.6,4185878.1,4.5,1521930661,0.000112,3/24/2018 15:31,930768
284,7b2b,4,647296.6,4185883.1,1,1521930697,0.000161,3/24/2018 15:31,328607
284,7b2b,5,647291.1,4185869.6,0.5,1521930702,0.000227,3/24/2018 15:31,387431
284,7b2b,4,647290.1,4185868.6,1,1521930707,0.000153,3/24/2018 15:31,443101
284,7b2b,4,647287.1,4185870.1,4,1521930712,0.000125,3/24/2018 15:31,499808
