"","Fish","TagID","Node_count","X_UTM","Y_UTM","Z_meter","Epoch_Sec","dt","uSecs"
"857","2",7245,3,647246.1,4185823.1,4,1521831896,2018-03-23 12:04:56,937960
"858","2",7245,4,647223.1,4185811.1,3,1521832104,2018-03-23 12:08:24,74741
"859","2",7245,4,647225.1,4185812.1,2,1521832119,2018-03-23 12:08:39,231879
"860","2",7245,4,647224.1,4185813.1,5,1521832124,2018-03-23 12:08:44,292100
"861","2",7245,3,647224.1,4185817.1,5,1521832139,2018-03-23 12:08:59,451602
"862","2",7245,4,647223.1,4185820.1,2,1521832149,2018-03-23 12:09:09,554062
"863","2",7245,3,647238.1,4185817.1,3,1521832174,2018-03-23 12:09:34,870254
"864","2",7245,3,647219.1,4185837.1,1,1521832200,2018-03-23 12:10:00,81345
"865","2",7245,4,647213.1,4185849.1,1,1521832245,2018-03-23 12:10:45,596407
"866","2",7245,4,647215.1,4185851.1,5,1521832250,2018-03-23 12:10:50,610153
"867","2",7245,3,647218.1,4185860.1,3,1521832331,2018-03-23 12:12:11,472883
"868","2",7245,3,647214.1,4185850.1,1,1521832371,2018-03-23 12:12:51,939164
"869","2",7245,4,647212.1,4185849.1,5,1521832376,2018-03-23 12:12:56,953176
"870","2",7245,3,647213.1,4185831.1,2,1521832442,2018-03-23 12:14:02,659138
"871","2",7245,4,647206.1,4185831.1,4,1521832447,2018-03-23 12:14:07,725225
"872","2",7245,5,647210.1,4185825.1,5,1521832462,2018-03-23 12:14:22,868754
"873","2",7245,4,647209.1,4185822.1,5,1521832472,2018-03-23 12:14:32,971633
"874","2",7245,3,647214.1,4185815.1,1,1521832488,2018-03-23 12:14:48,137024
"875","2",7245,3,647204.1,4185810.1,5,1521832523,2018-03-23 12:15:23,497929
"876","2",7245,3,647226.1,4185794.1,2,1521832725,2018-03-23 12:18:45,687629
"877","2",7245,3,647228.1,4185799.1,5,1521832761,2018-03-23 12:19:21,82119
"878","2",7245,4,647228.1,4185796.1,1,1521832776,2018-03-23 12:19:36,263236
"879","2",7245,3,647237.1,4185793.1,2,1521832852,2018-03-23 12:20:52,97051
"880","2",7245,3,647238.1,4185793.1,1,1521832857,2018-03-23 12:20:57,151001
"881","2",7245,3,647252.1,4185813.1,4,1521832887,2018-03-23 12:21:27,456935
"882","2",7245,3,647245.1,4185787.1,1,1521832917,2018-03-23 12:21:57,810780
"883","2",7245,4,647249.1,4185788.1,1,1521832927,2018-03-23 12:22:07,917467
"884","2",7245,3,647245.1,4185797.1,1,1521832953,2018-03-23 12:22:33,180697
"885","2",7245,4,647256.1,4185791.1,1,1521832968,2018-03-23 12:22:48,348130
"886","2",7245,3,647255.1,4185784.1,5,1521832973,2018-03-23 12:22:53,416807
"887","2",7245,5,647263.1,4185781.1,1,1521833018,2018-03-23 12:23:38,905425
"888","2",7245,3,647262.1,4185777.1,1,1521833034,2018-03-23 12:23:54,104285
"889","2",7245,3,647263.1,4185775.1,1,1521833044,2018-03-23 12:24:04,181475
"890","2",7245,3,647285.1,4185762.1,4,1521833185,2018-03-23 12:26:25,755882
"891","2",7245,3,647281.1,4185761.1,5,1521833226,2018-03-23 12:27:06,207753
"892","2",7245,3,647291.1,4185758.1,4,1521833281,2018-03-23 12:28:01,782072
"893","2",7245,5,647296.1,4185762.1,1,1521833312,2018-03-23 12:28:32,148942
"894","2",7245,5,647296.1,4185762.1,5,1521833317,2018-03-23 12:28:37,177086
"895","2",7245,5,647298.1,4185765.1,4,1521833327,2018-03-23 12:28:47,317286
"896","2",7245,4,647299.1,4185765.1,1,1521833332,2018-03-23 12:28:52,379485
"897","2",7245,4,647299.1,4185766.1,2,1521833342,2018-03-23 12:29:02,456976
"898","2",7245,5,647297.1,4185769.1,5,1521833347,2018-03-23 12:29:07,516618
"899","2",7245,3,647300.1,4185770.1,1,1521833352,2018-03-23 12:29:12,593426
"900","2",7245,3,647303.1,4185772.1,3,1521833362,2018-03-23 12:29:22,683406
"901","2",7245,3,647300.1,4185779.1,1,1521833372,2018-03-23 12:29:32,856432
"902","2",7245,5,647299.1,4185778.1,5,1521833377,2018-03-23 12:29:37,894176
"903","2",7245,4,647299.1,4185780.1,3,1521833382,2018-03-23 12:29:42,934987
"904","2",7245,3,647299.1,4185782.1,3,1521833393,2018-03-23 12:29:53,30691
"905","2",7245,3,647270.1,4185783.1,1,1521833453,2018-03-23 12:30:53,704476
"906","2",7245,5,647288.1,4185787.1,1,1521833499,2018-03-23 12:31:39,207624
"907","2",7245,3,647288.1,4185791.1,5,1521833529,2018-03-23 12:32:09,543969
"908","2",7245,3,647292.1,4185789.1,1,1521833549,2018-03-23 12:32:29,770776
"909","2",7245,4,647297.1,4185790.1,3,1521833559,2018-03-23 12:32:39,866140
"910","2",7245,3,647297.1,4185791.1,5,1521833569,2018-03-23 12:32:49,988148
"911","2",7245,4,647298.1,4185791.1,1,1521833575,2018-03-23 12:32:55,29860
"912","2",7245,4,647299.1,4185793.1,1,1521833585,2018-03-23 12:33:05,136305
"913","2",7245,5,647300.1,4185794.1,1,1521833595,2018-03-23 12:33:15,241354
"914","2",7245,4,647301.1,4185797.1,5,1521833600,2018-03-23 12:33:20,308978
"915","2",7245,4,647300.1,4185798.1,3,1521833605,2018-03-23 12:33:25,361348
"916","2",7245,4,647302.1,4185802.1,1,1521833615,2018-03-23 12:33:35,484884
"917","2",7245,3,647304.1,4185802.1,1,1521833625,2018-03-23 12:33:45,583943
"918","2",7245,5,647306.1,4185802.1,1,1521833645,2018-03-23 12:34:05,804628
"919","2",7245,3,647307.1,4185802.1,5,1521833650,2018-03-23 12:34:10,858330
"920","2",7245,3,647308.1,4185803.1,5,1521833655,2018-03-23 12:34:15,929078
"921","2",7245,4,647308.1,4185803.1,1,1521833660,2018-03-23 12:34:20,962482
"922","2",7245,4,647309.1,4185804.1,4,1521833666,2018-03-23 12:34:26,26335
"923","2",7245,5,647309.1,4185805.1,5,1521833671,2018-03-23 12:34:31,87878
"924","2",7245,4,647311.1,4185805.1,1,1521833696,2018-03-23 12:34:56,362878
"925","2",7245,3,647312.1,4185805.1,4,1521833701,2018-03-23 12:35:01,420634
"926","2",7245,5,647313.1,4185803.1,3,1521833711,2018-03-23 12:35:11,520005
"927","2",7245,6,647314.1,4185804.1,5,1521833716,2018-03-23 12:35:16,577023
"928","2",7245,3,647302.1,4185790.1,5,1521833817,2018-03-23 12:36:57,735592
"929","2",7245,3,647300.1,4185790.1,5,1521833827,2018-03-23 12:37:07,844627
"930","2",7245,3,647295.1,4185787.1,2,1521833858,2018-03-23 12:37:38,195185
"931","2",7245,4,647296.1,4185785.1,3,1521833868,2018-03-23 12:37:48,304227
"932","2",7245,4,647287.1,4185779.1,3,1521833898,2018-03-23 12:38:18,630909
"933","2",7245,5,647287.1,4185778.1,3,1521833903,2018-03-23 12:38:23,686265
"934","2",7245,6,647286.1,4185777.1,2,1521833908,2018-03-23 12:38:28,741862
"935","2",7245,4,647284.1,4185777.1,1,1521833913,2018-03-23 12:38:33,797395
"936","2",7245,7,647282.1,4185778.1,3,1521833923,2018-03-23 12:38:43,908395
"937","2",7245,4,647280.1,4185777.1,3,1521833934,2018-03-23 12:38:54,19866
"938","2",7245,3,647278.1,4185775.1,1,1521833939,2018-03-23 12:38:59,98157
"939","2",7245,3,647275.1,4185776.1,1,1521833949,2018-03-23 12:39:09,184066
"940","2",7245,4,647271.1,4185783.1,1,1521834009,2018-03-23 12:40:09,892227
"941","2",7245,4,647271.1,4185786.1,5,1521834014,2018-03-23 12:40:14,954874
"942","2",7245,3,647262.1,4185778.1,1,1521834030,2018-03-23 12:40:30,121880
"943","2",7245,3,647270.1,4185790.1,5,1521834050,2018-03-23 12:40:50,345618
"944","2",7245,4,647272.1,4185794.1,1,1521834060,2018-03-23 12:41:00,467379
"945","2",7245,5,647272.1,4185795.1,2,1521834065,2018-03-23 12:41:05,523177
"946","2",7245,5,647271.1,4185796.1,5,1521834070,2018-03-23 12:41:10,578930
"947","2",7245,4,647272.1,4185798.1,5,1521834075,2018-03-23 12:41:15,637123
"948","2",7245,3,647271.1,4185799.1,1,1521834080,2018-03-23 12:41:20,682185
"949","2",7245,3,647284.1,4185818.1,1,1521834105,2018-03-23 12:41:45,964754
"950","2",7245,3,647275.1,4185812.1,5,1521834136,2018-03-23 12:42:16,320138
"951","2",7245,4,647275.1,4185812.1,5,1521834146,2018-03-23 12:42:26,403002
"952","2",7245,3,647278.1,4185819.1,4,1521834156,2018-03-23 12:42:36,519024
"953","2",7245,3,647278.1,4185823.1,5,1521834181,2018-03-23 12:43:01,803600
"954","2",7245,3,647285.1,4185815.1,5,1521834237,2018-03-23 12:43:57,445515
"955","2",7245,3,647292.1,4185825.1,1,1521834262,2018-03-23 12:44:22,708070
"956","2",7245,3,647286.1,4185826.1,2,1521834298,2018-03-23 12:44:58,109460
"957","2",7245,5,647288.1,4185836.1,5,1521834308,2018-03-23 12:45:08,232902
"958","2",7245,5,647288.1,4185837.1,1,1521834313,2018-03-23 12:45:13,279817
"959","2",7245,5,647291.1,4185836.1,2,1521834328,2018-03-23 12:45:28,446407
"960","2",7245,3,647289.1,4185837.1,2,1521834343,2018-03-23 12:45:43,610653
"961","2",7245,3,647289.1,4185837.1,1,1521834353,2018-03-23 12:45:53,729966
"962","2",7245,3,647284.1,4185846.1,5,1521834373,2018-03-23 12:46:13,944597
"963","2",7245,3,647284.1,4185846.1,5,1521834379,2018-03-23 12:46:19,1421
"964","2",7245,4,647283.1,4185847.1,2,1521834384,2018-03-23 12:46:24,61271
"965","2",7245,3,647280.1,4185847.1,5,1521834389,2018-03-23 12:46:29,111778
"966","2",7245,3,647276.1,4185851.1,5,1521834409,2018-03-23 12:46:49,341721
"967","2",7245,4,647277.1,4185854.1,2,1521834414,2018-03-23 12:46:54,418123
"968","2",7245,3,647277.1,4185859.1,1,1521834434,2018-03-23 12:47:14,627014
"969","2",7245,3,647279.1,4185862.1,3,1521834444,2018-03-23 12:47:24,740428
"970","2",7245,3,647279.1,4185866.1,1,1521834459,2018-03-23 12:47:39,907981
"971","2",7245,3,647280.1,4185868.1,2,1521834470,2018-03-23 12:47:50,18609
"972","2",7245,3,647280.1,4185871.1,3,1521834480,2018-03-23 12:48:00,128711
"973","2",7245,3,647278.1,4185874.1,5,1521834495,2018-03-23 12:48:15,295909
"974","2",7245,4,647277.1,4185874.1,1,1521834500,2018-03-23 12:48:20,375064
"975","2",7245,4,647276.1,4185874.1,1,1521834505,2018-03-23 12:48:25,446790
"976","2",7245,3,647263.1,4185871.1,1,1521834586,2018-03-23 12:49:46,300380
"977","2",7245,4,647250.1,4185864.1,1,1521834652,2018-03-23 12:50:52,1501
"978","2",7245,3,647244.1,4185859.1,3,1521834687,2018-03-23 12:51:27,405648
"979","2",7245,3,647233.1,4185842.1,2,1521834778,2018-03-23 12:52:58,435131
"980","2",7245,3,647228.1,4185836.1,5,1521834828,2018-03-23 12:53:48,967139
"981","2",7245,3,647186.1,4185834.1,4,1521834859,2018-03-23 12:54:19,325356
"982","2",7245,3,647222.1,4185823.1,1,1521834884,2018-03-23 12:54:44,564301
"983","2",7245,4,647218.1,4185822.1,5,1521834914,2018-03-23 12:55:14,896800
"984","2",7245,4,647218.1,4185820.1,3,1521834925,2018-03-23 12:55:25,3279
"985","2",7245,4,647217.1,4185817.1,4,1521834930,2018-03-23 12:55:30,59178
"986","2",7245,3,647215.1,4185817.1,5,1521834935,2018-03-23 12:55:35,140113
"987","2",7245,3,647217.1,4185816.1,4,1521834945,2018-03-23 12:55:45,235715
"988","2",7245,3,647196.1,4185819.1,3,1521835056,2018-03-23 12:57:36,478743
"989","2",7245,3,647221.1,4185801.1,1,1521835268,2018-03-23 13:01:08,782545
"990","2",7245,3,647236.1,4185794.1,5,1521835445,2018-03-23 13:04:05,757042
"991","2",7245,3,647236.1,4185799.1,5,1521835455,2018-03-23 13:04:15,869386
"992","2",7245,4,647234.1,4185797.1,5,1521835460,2018-03-23 13:04:20,941301
"993","2",7245,3,647234.1,4185803.1,2,1521835465,2018-03-23 13:04:25,957346
"994","2",7245,3,647236.1,4185804.1,2,1521835476,2018-03-23 13:04:36,68933
"995","2",7245,3,647231.1,4185799.1,4,1521835496,2018-03-23 13:04:56,296863
"996","2",7245,3,647227.1,4185798.1,3,1521835546,2018-03-23 13:05:46,856322
"997","2",7245,3,647224.1,4185799.1,1,1521835582,2018-03-23 13:06:22,269093
"998","2",7245,3,647254.1,4185811.1,2,1521835663,2018-03-23 13:07:43,172223
"999","2",7245,3,647196.1,4185798.1,5,1521835759,2018-03-23 13:09:19,187789
"1000","2",7245,3,647219.1,4185802.1,2,1521835946,2018-03-23 13:12:26,181927
"1001","2",7245,3,647216.1,4185808.1,2,1521835991,2018-03-23 13:13:11,668348
"1002","2",7245,3,647219.1,4185819.1,4,1521836001,2018-03-23 13:13:21,777236
"1003","2",7245,3,647211.1,4185806.1,3,1521836022,2018-03-23 13:13:42,148
"1004","2",7245,4,647209.1,4185807.1,1,1521836037,2018-03-23 13:13:57,162756
"1005","2",7245,3,647208.1,4185809.1,5,1521836042,2018-03-23 13:14:02,247077
"1006","2",7245,3,647210.1,4185810.1,5,1521836052,2018-03-23 13:14:12,353877
"1007","2",7245,4,647206.1,4185814.1,4,1521836077,2018-03-23 13:14:37,595260
"1008","2",7245,3,647192.1,4185811.1,4,1521836097,2018-03-23 13:14:57,811380
"1009","2",7245,4,647201.1,4185812.1,4,1521836128,2018-03-23 13:15:28,140109
"1010","2",7245,3,647200.1,4185830.1,5,1521836289,2018-03-23 13:18:09,906312
"1011","2",7245,3,647195.1,4185829.1,3,1521836294,2018-03-23 13:18:14,956991
"1012","2",7245,5,647201.1,4185825.1,5,1521836310,2018-03-23 13:18:30,99436
"1013","2",7245,5,647198.1,4185824.1,5,1521836315,2018-03-23 13:18:35,152426
"1014","2",7245,3,647197.1,4185818.1,5,1521836325,2018-03-23 13:18:45,260839
"1015","2",7245,5,647202.1,4185820.1,5,1521836330,2018-03-23 13:18:50,315307
"1016","2",7245,3,647206.1,4185819.1,4,1521836360,2018-03-23 13:19:20,631800
"1017","2",7245,3,647203.1,4185817.1,4,1521836370,2018-03-23 13:19:30,739545
"1018","2",7245,4,647204.1,4185811.1,1,1521836385,2018-03-23 13:19:45,906468
"1019","2",7245,3,647207.1,4185807.1,3,1521836431,2018-03-23 13:20:31,399689
"1020","2",7245,4,647208.1,4185805.1,1,1521836446,2018-03-23 13:20:46,581364
"1021","2",7245,4,647225.1,4185800.1,1,1521836552,2018-03-23 13:22:32,703876
"1022","2",7245,3,647224.1,4185800.1,1,1521836598,2018-03-23 13:23:18,215197
"1023","2",7245,3,647224.1,4185800.1,3,1521836608,2018-03-23 13:23:28,305482
"1024","2",7245,3,647219.1,4185771.1,5,1521836643,2018-03-23 13:24:03,690702
"1025","2",7245,3,647271.1,4185793.1,3,1521836825,2018-03-23 13:27:05,668684
"1026","2",7245,3,647236.1,4185793.1,5,1521836855,2018-03-23 13:27:35,978693
"1027","2",7245,3,647244.1,4185805.1,5,1521836866,2018-03-23 13:27:46,68159
"1028","2",7245,3,647231.1,4185798.1,1,1521836916,2018-03-23 13:28:36,617251
"1029","2",7245,3,647225.1,4185800.1,1,1521836962,2018-03-23 13:29:22,101655
"1030","2",7245,3,647229.1,4185802.1,2,1521837204,2018-03-23 13:33:24,676605
"1031","2",7245,3,647232.1,4185802.1,1,1521837224,2018-03-23 13:33:44,886847
"1032","2",7245,4,647239.1,4185801.1,5,1521837270,2018-03-23 13:34:30,397456
"1033","2",7245,3,647242.1,4185803.1,1,1521837280,2018-03-23 13:34:40,528383
"1034","2",7245,3,647239.1,4185805.1,1,1521837295,2018-03-23 13:34:55,696925
"1035","2",7245,3,647242.1,4185806.1,1,1521837300,2018-03-23 13:35:00,715364
"1036","2",7245,5,647244.1,4185810.1,5,1521837320,2018-03-23 13:35:20,932253
"1037","2",7245,3,647239.1,4185833.1,3,1521837396,2018-03-23 13:36:36,733030
"1038","2",7245,4,647245.1,4185847.1,4,1521837482,2018-03-23 13:38:02,636894
"1039","2",7245,3,647247.1,4185849.1,5,1521837492,2018-03-23 13:38:12,746515
"1040","2",7245,3,647253.1,4185865.1,3,1521837614,2018-03-23 13:40:14,11745
"1041","2",7245,3,647239.1,4185854.1,4,1521837684,2018-03-23 13:41:24,775447
"1042","2",7245,3,647228.1,4185844.1,5,1521837755,2018-03-23 13:42:35,520390
"1043","2",7245,3,647219.1,4185837.1,5,1521837785,2018-03-23 13:43:05,842623
"1044","2",7245,4,647216.1,4185833.1,3,1521837806,2018-03-23 13:43:26,51018
"1045","2",7245,3,647216.1,4185832.1,2,1521837811,2018-03-23 13:43:31,94104
"1046","2",7245,3,647215.1,4185830.1,1,1521837816,2018-03-23 13:43:36,145293
"1047","2",7245,4,647209.1,4185832.1,4,1521837821,2018-03-23 13:43:41,209465
"1048","2",7245,4,647212.1,4185828.1,3,1521837826,2018-03-23 13:43:46,252089
"1049","2",7245,3,647209.1,4185817.1,3,1521837841,2018-03-23 13:44:01,412277
"1050","2",7245,3,647207.1,4185821.1,4,1521837861,2018-03-23 13:44:21,613119
"1051","2",7245,6,647206.1,4185821.1,4,1521837866,2018-03-23 13:44:26,666948
"1052","2",7245,4,647203.1,4185818.1,4,1521837881,2018-03-23 13:44:41,825859
"1053","2",7245,3,647200.1,4185840.1,2,1521837907,2018-03-23 13:45:07,95123
"1054","2",7245,4,647208.1,4185808.1,3,1521837952,2018-03-23 13:45:52,574103
"1055","2",7245,3,647236.1,4185785.1,5,1521838013,2018-03-23 13:46:53,195849
"1056","2",7245,3,647228.1,4185791.1,4,1521838114,2018-03-23 13:48:34,232231
"1057","2",7245,3,647223.1,4185800.1,5,1521838134,2018-03-23 13:48:54,445304
"1058","2",7245,3,647231.1,4185805.1,3,1521838190,2018-03-23 13:49:50,9514
"1059","2",7245,3,647222.1,4185808.1,5,1521838225,2018-03-23 13:50:25,379120
"1060","2",7245,3,647229.1,4185802.1,3,1521838240,2018-03-23 13:50:40,543207
"1061","2",7245,3,647229.1,4185799.1,1,1521838306,2018-03-23 13:51:46,246272
"1062","2",7245,3,647232.1,4185795.1,1,1521838346,2018-03-23 13:52:26,695617
"1063","2",7245,3,647233.1,4185794.1,4,1521838371,2018-03-23 13:52:51,943467
"1064","2",7245,3,647244.1,4185806.1,5,1521838412,2018-03-23 13:53:32,385671
"1065","2",7245,3,647237.1,4185792.1,5,1521838427,2018-03-23 13:53:47,564927
"1066","2",7245,3,647240.1,4185788.1,5,1521838473,2018-03-23 13:54:33,42899
"1067","2",7245,3,647242.1,4185791.1,2,1521838483,2018-03-23 13:54:43,134703
"1068","2",7245,4,647242.1,4185796.1,5,1521838508,2018-03-23 13:55:08,410492
"1069","2",7245,3,647243.1,4185796.1,5,1521838513,2018-03-23 13:55:13,465277
"1070","2",7245,4,647244.1,4185797.1,5,1521838518,2018-03-23 13:55:18,540009
"1071","2",7245,3,647244.1,4185797.1,1,1521838523,2018-03-23 13:55:23,573956
"1072","2",7245,4,647246.1,4185797.1,1,1521838548,2018-03-23 13:55:48,855134
"1073","2",7245,3,647257.1,4185803.1,1,1521838569,2018-03-23 13:56:09,105845
"1074","2",7245,3,647251.1,4185782.1,1,1521838644,2018-03-23 13:57:24,913006
"1075","2",7245,3,647258.1,4185778.1,3,1521838685,2018-03-23 13:58:05,336109
"1076","2",7245,3,647266.1,4185771.1,1,1521838751,2018-03-23 13:59:11,28779
"1077","2",7245,3,647267.1,4185771.1,1,1521838781,2018-03-23 13:59:41,348416
"1078","2",7245,3,647274.1,4185762.1,3,1521838821,2018-03-23 14:00:21,786956
"1079","2",7245,3,647276.1,4185762.1,5,1521838836,2018-03-23 14:00:36,955360
"1080","2",7245,4,647269.1,4185754.1,5,1521838852,2018-03-23 14:00:52,120764
"1081","2",7245,3,647290.1,4185763.1,4,1521838872,2018-03-23 14:01:12,336047
"1082","2",7245,4,647287.1,4185765.1,1,1521838892,2018-03-23 14:01:32,547372
"1083","2",7245,3,647303.1,4185768.1,1,1521838917,2018-03-23 14:01:57,812151
"1084","2",7245,3,647292.1,4185758.1,3,1521838927,2018-03-23 14:02:07,917408
"1085","2",7245,4,647292.1,4185757.1,3,1521838938,2018-03-23 14:02:18,23019
"1086","2",7245,4,647293.1,4185757.1,3,1521838943,2018-03-23 14:02:23,76811
"1087","2",7245,3,647294.1,4185751.1,3,1521838973,2018-03-23 14:02:53,404634
"1088","2",7245,3,647315.1,4185743.1,1,1521839109,2018-03-23 14:05:09,874493
"1089","2",7245,3,647336.1,4185714.1,3,1521839327,2018-03-23 14:08:47,197038
"1090","2",7245,3,647376.1,4185674.1,3,1521839493,2018-03-23 14:11:33,976335
"1091","2",7245,3,647389.1,4185653.1,3,1521839888,2018-03-23 14:18:08,204258
"1092","2",7245,3,647333.1,4185721.1,1,1521904009,2018-03-24 08:06:49,991468
"1093","2",7245,4,647248.1,4185816.1,5,1521904095,2018-03-24 08:08:15,866094
"1094","2",7245,4,647246.1,4185814.1,2,1521904111,2018-03-24 08:08:31,38458
"1095","2",7245,3,647241.1,4185817.1,1,1521904126,2018-03-24 08:08:46,182752
"1096","2",7245,3,647241.1,4185812.1,5,1521904131,2018-03-24 08:08:51,247243
"1097","2",7245,3,647240.1,4185812.1,5,1521904136,2018-03-24 08:08:56,289499
"1098","2",7245,4,647239.1,4185811.1,3,1521904141,2018-03-24 08:09:01,345215
"1099","2",7245,4,647235.1,4185808.1,5,1521904161,2018-03-24 08:09:21,530213
"1100","2",7245,3,647236.1,4185809.1,1,1521904186,2018-03-24 08:09:46,797439
"1101","2",7245,3,647236.1,4185807.1,1,1521904207,2018-03-24 08:10:07,9098
"1102","2",7245,3,647227.1,4185799.1,1,1521904232,2018-03-24 08:10:32,295614
"1103","2",7245,3,647236.1,4185802.1,5,1521904247,2018-03-24 08:10:47,439448
"1104","2",7245,3,647237.1,4185803.1,1,1521904252,2018-03-24 08:10:52,491894
"1105","2",7245,3,647241.1,4185801.1,4,1521904282,2018-03-24 08:11:22,814135
"1106","2",7245,3,647245.1,4185783.1,2,1521904308,2018-03-24 08:11:48,80294
"1107","2",7245,3,647239.1,4185811.1,5,1521904338,2018-03-24 08:12:18,419040
"1108","2",7245,4,647238.1,4185812.1,1,1521904343,2018-03-24 08:12:23,468052
"1109","2",7245,3,647238.1,4185811.1,4,1521904353,2018-03-24 08:12:33,581220
"1110","2",7245,3,647239.1,4185813.1,1,1521904373,2018-03-24 08:12:53,790042
"1111","2",7245,3,647242.1,4185807.1,2,1521904484,2018-03-24 08:14:44,956349
"1112","2",7245,4,647241.1,4185808.1,1,1521904500,2018-03-24 08:15:00,109644
"1113","2",7245,3,647242.1,4185806.1,1,1521904525,2018-03-24 08:15:25,387779
"1114","2",7245,3,647241.1,4185806.1,4,1521904530,2018-03-24 08:15:30,442098
"1115","2",7245,3,647240.1,4185804.1,5,1521904545,2018-03-24 08:15:45,603351
"1116","2",7245,3,647243.1,4185804.1,5,1521904580,2018-03-24 08:16:20,954518
"1117","2",7245,3,647248.1,4185808.1,5,1521904621,2018-03-24 08:17:01,397798
"1118","2",7245,4,647246.1,4185804.1,1,1521904666,2018-03-24 08:17:46,906016
"1119","2",7245,3,647252.1,4185791.1,5,1521904687,2018-03-24 08:18:07,120651
"1120","2",7245,3,647249.1,4185802.1,1,1521904717,2018-03-24 08:18:37,460228
"1121","2",7245,3,647254.1,4185804.1,1,1521904773,2018-03-24 08:19:33,61843
"1122","2",7245,3,647246.1,4185791.1,4,1521904793,2018-03-24 08:19:53,282819
"1123","2",7245,5,647255.1,4185802.1,1,1521904858,2018-03-24 08:20:58,975258
"1124","2",7245,3,647256.1,4185797.1,3,1521904899,2018-03-24 08:21:39,401060
"1125","2",7245,3,647251.1,4185794.1,1,1521904919,2018-03-24 08:21:59,600831
"1126","2",7245,4,647251.1,4185794.1,1,1521904924,2018-03-24 08:22:04,675998
"1127","2",7245,3,647251.1,4185793.1,2,1521904929,2018-03-24 08:22:09,731379
"1128","2",7245,3,647250.1,4185792.1,5,1521904934,2018-03-24 08:22:14,784330
"1129","2",7245,3,647250.1,4185792.1,1,1521904944,2018-03-24 08:22:24,883695
"1130","2",7245,4,647250.1,4185789.1,4,1521904965,2018-03-24 08:22:45,106921
"1131","2",7245,3,647250.1,4185788.1,1,1521904970,2018-03-24 08:22:50,157718
"1132","2",7245,4,647250.1,4185789.1,2,1521904980,2018-03-24 08:23:00,262975
"1133","2",7245,3,647251.1,4185789.1,1,1521904985,2018-03-24 08:23:05,313311
"1134","2",7245,4,647252.1,4185790.1,5,1521904995,2018-03-24 08:23:15,415991
"1135","2",7245,3,647252.1,4185791.1,5,1521905000,2018-03-24 08:23:20,466950
"1136","2",7245,3,647251.1,4185798.1,5,1521905025,2018-03-24 08:23:45,728367
"1137","2",7245,3,647251.1,4185801.1,1,1521905035,2018-03-24 08:23:55,821112
"1138","2",7245,3,647251.1,4185808.1,1,1521905071,2018-03-24 08:24:31,196509
"1139","2",7245,3,647241.1,4185808.1,2,1521905116,2018-03-24 08:25:16,677000
"1140","2",7245,5,647239.1,4185808.1,1,1521905126,2018-03-24 08:25:26,762744
"1141","2",7245,3,647238.1,4185808.1,3,1521905131,2018-03-24 08:25:31,833952
"1142","2",7245,3,647236.1,4185811.1,5,1521905152,2018-03-24 08:25:52,37447
"1143","2",7245,3,647235.1,4185812.1,5,1521905157,2018-03-24 08:25:57,103901
"1144","2",7245,3,647234.1,4185820.1,1,1521905182,2018-03-24 08:26:22,345835
"1145","2",7245,4,647234.1,4185821.1,5,1521905187,2018-03-24 08:26:27,398100
"1146","2",7245,4,647233.1,4185822.1,2,1521905222,2018-03-24 08:27:02,769838
"1147","2",7245,3,647227.1,4185811.1,5,1521905288,2018-03-24 08:28:08,443737
"1148","2",7245,3,647229.1,4185801.1,4,1521905379,2018-03-24 08:29:39,376857
"1149","2",7245,5,647230.1,4185802.1,1,1521905399,2018-03-24 08:29:59,590580
"1150","2",7245,3,647232.1,4185799.1,3,1521905440,2018-03-24 08:30:40,22062
"1151","2",7245,3,647239.1,4185796.1,1,1521905566,2018-03-24 08:32:46,400208
"1152","2",7245,3,647244.1,4185803.1,5,1521905616,2018-03-24 08:33:36,931693
"1153","2",7245,3,647250.1,4185808.1,5,1521905672,2018-03-24 08:34:32,539781
"1154","2",7245,4,647252.1,4185808.1,1,1521905697,2018-03-24 08:34:57,794750
"1155","2",7245,3,647251.1,4185805.1,1,1521905728,2018-03-24 08:35:28,107903
"1156","2",7245,4,647249.1,4185801.1,1,1521905778,2018-03-24 08:36:18,648100
"1157","2",7245,3,647250.1,4185799.1,5,1521905788,2018-03-24 08:36:28,764637
"1158","2",7245,3,647250.1,4185797.1,1,1521905798,2018-03-24 08:36:38,878750
"1159","2",7245,4,647252.1,4185796.1,1,1521905814,2018-03-24 08:36:54,43555
"1160","2",7245,3,647251.1,4185798.1,1,1521905819,2018-03-24 08:36:59,77375
"1161","2",7245,3,647252.1,4185796.1,1,1521905829,2018-03-24 08:37:09,195113
"1162","2",7245,4,647253.1,4185793.1,1,1521905844,2018-03-24 08:37:24,357968
"1163","2",7245,4,647253.1,4185792.1,5,1521905849,2018-03-24 08:37:29,421802
"1164","2",7245,3,647253.1,4185790.1,4,1521905854,2018-03-24 08:37:34,453781
"1165","2",7245,5,647254.1,4185791.1,5,1521905859,2018-03-24 08:37:39,521692
"1166","2",7245,6,647254.1,4185790.1,2,1521905864,2018-03-24 08:37:44,577821
"1167","2",7245,4,647255.1,4185788.1,4,1521905874,2018-03-24 08:37:54,679580
"1168","2",7245,5,647255.1,4185789.1,1,1521905884,2018-03-24 08:38:04,790075
"1169","2",7245,5,647255.1,4185789.1,1,1521905889,2018-03-24 08:38:09,844538
